company_name,url,city,state,country,employees,linkedin_url,founded,Industry,CityRanking,estimated_revenues,job_openings,keywords,LeadInvestors,Accelerator,btype,valuation,total_funding,product_url,indeed_url,growth_percentage,contact_info
Castellan Solutions,castellanbc.com,Audubon,PA,United States,112,http://www.linkedin.com/company/castellan-solutions,2020,Tech Services,195,16240000,4,,,,,,,https://www.growjo.com/company/Castellan_Solutions,https://www.indeed.com/jobs?q=company%3A(Castellan Solutions),187%,For Contact Direct Phone Numbers and Emails see Lead411
PowerPay - home improvement financing,getpowerpay.com,Ardmore,PA,United States,55,http://www.linkedin.com/company/getpowerpay,2017,Fintech,201,11550000,1,saas,,,,,,https://www.growjo.com/company/PowerPay_-_home_improvement_financing,https://www.indeed.com/jobs?q=company%3A(PowerPay - home improvement financing),244%,For Contact Direct Phone Numbers and Emails see Lead411
Purolite Corporation,purolite.com,King of Prussia,PA,United States,350,http://www.linkedin.com/company/purolite,1981,Chemicals,6,,1,,,,,,,https://www.growjo.com/company/Purolite_Corporation,https://www.indeed.com/jobs?q=company%3A(Purolite Corporation),5%,For Contact Direct Phone Numbers and Emails see Lead411
Nerd Street Gamers,nerdstgamers.com,Philadelphia,PA,United States,93,http://www.linkedin.com/company/nerdstgamers,2009,Entertainment,7,19065000,1,,,,,,$25.3M,https://www.growjo.com/company/Nerd_Street_Gamers,https://www.indeed.com/jobs?q=company%3A(Nerd Street Gamers),94%,For Contact Direct Phone Numbers and Emails see Lead411
vybe urgent care,vybe.care,Philadelphia,PA,United States,76,http://www.linkedin.com/company/vybecare,2016,Medical Offices,8,20520000,11,,,,,,$7.4M,https://www.growjo.com/company/vybe_urgent_care,https://www.indeed.com/jobs?q=company%3A(vybe urgent care),21%,For Contact Direct Phone Numbers and Emails see Lead411
Transparent Health Marketplace,transparenthealthmarketplace.com,Wayne,PA,,34,http://www.linkedin.com/company/thmcorp,2015,Digital Health,332,,1,,,,,,$41M,https://www.growjo.com/company/Transparent_Health_Marketplace,https://www.indeed.com/jobs?q=company%3A(Transparent Health Marketplace),42%,For Contact Direct Phone Numbers and Emails see Lead411
Crossbeam,crossbeam.com,Philadelphia,PA,United States,59,http://www.linkedin.com/company/getcrossbeam,2018,Tech Services,10,8555000,1,saas,,,,,$40.9M,https://www.growjo.com/company/Crossbeam,https://www.indeed.com/jobs?q=company%3A(Crossbeam),127%,For Contact Direct Phone Numbers and Emails see Lead411
Niche.com,niche.com,Pittsburgh,PA,United States,205,http://www.linkedin.com/company/nichesocial,2002,Analytics,5,22475000,47,"Advertising,Analytics,Human Resources Hr,Marketing,Marketing Analytics, saas","Allen & Company LLC, Grit Capital Partners",,B2B,,$44.3M,https://www.growjo.com/company/Niche.com,https://www.indeed.com/jobs?q=company%3A(Niche.com),58%,For Contact Direct Phone Numbers and Emails see Lead411
Houwzer,houwzer.com,Philadelphia,PA,United States,133,http://www.linkedin.com/company/houwzer,2015,Real Estate Tech,12,9120000,29,"Marketplace,Real Estate",Homebuilder.com,,B2C,,$17M,https://www.growjo.com/company/Houwzer,https://www.indeed.com/jobs?q=company%3A(Houwzer),53%,For Contact Direct Phone Numbers and Emails see Lead411
Red Nucleus,rednucleus.com,Yardley,PA,United States,260,http://www.linkedin.com/company/red-nucleus,,Training,13,42900000,7,,,,,,,https://www.growjo.com/company/Red_Nucleus,https://www.indeed.com/jobs?q=company%3A(Red Nucleus),35%,For Contact Direct Phone Numbers and Emails see Lead411
Polytek Development Corp,polytek.com,Easton,PA,United States,71,http://www.linkedin.com/company/polytek-development-corp,1984,Chemicals,447,,1,,,,,,,https://www.growjo.com/company/Polytek_Development_Corp,https://www.indeed.com/jobs?q=company%3A(Polytek Development Corp),31%,For Contact Direct Phone Numbers and Emails see Lead411
gettacar.com,gettacar.com,Philadelphia,PA,United States,74,http://www.linkedin.com/company/gettacar,2018,eCommerceTech,14,10730000,1,"E-Commerce, Automotive",,,,,$49M,https://www.growjo.com/company/gettacar.com,https://www.indeed.com/jobs?q=company%3A(gettacar.com),57%,For Contact Direct Phone Numbers and Emails see Lead411
Helping Hands Family,hhfamily.com,King of Prussia,PA,United States,45,http://www.linkedin.com/company/hhfamily,2019,Hospital/Healthcare,15,12150000,1,,,,,,,https://www.growjo.com/company/Helping_Hands_Family,https://www.indeed.com/jobs?q=company%3A(Helping Hands Family),165%,For Contact Direct Phone Numbers and Emails see Lead411
Ilera Healthcare,ilerahealthcare.com,Plymouth Meeting,PA,United States,70,http://www.linkedin.com/company/ilerahealthcare,2016,Hospital/Healthcare,16,18900000,1,,,,,,$25M,https://www.growjo.com/company/Ilera_Healthcare,https://www.indeed.com/jobs?q=company%3A(Ilera Healthcare),52%,For Contact Direct Phone Numbers and Emails see Lead411
Carisma Therapeutics,carismatx.com,Philadelphia,PA,United States,47,http://www.linkedin.com/company/carisma-therapeutics,2016,Biotech,17,7285000,1,,,,,,$121.9M,https://www.growjo.com/company/Carisma_Therapeutics,https://www.indeed.com/jobs?q=company%3A(Carisma Therapeutics),47%,For Contact Direct Phone Numbers and Emails see Lead411
Tmunity Therapeutics,tmunity.com,Philadelphia,PA,United States,105,http://www.linkedin.com/company/tmunity-therapeutics-incorporated,2015,Biotech,19,16275000,11,,Kleiner Perkins,,,,$230M,https://www.growjo.com/company/Tmunity_Therapeutics,https://www.indeed.com/jobs?q=company%3A(Tmunity Therapeutics),52%,For Contact Direct Phone Numbers and Emails see Lead411
Marinus Pharma,marinuspharma.com,Radnor,PA,United States,76,http://www.linkedin.com/company/marinuspharma,,Pharma,613,,1,,,,,,$151.8M,https://www.growjo.com/company/Marinus_Pharma,https://www.indeed.com/jobs?q=company%3A(Marinus Pharma),46%,For Contact Direct Phone Numbers and Emails see Lead411
Patriot Growth Insurance Services,patriotgis.com,Fort Washington,PA,United States,34,http://www.linkedin.com/company/patriot-growth-insurance-services,2019,Insurance,20,7480000,1,,,,,,,https://www.growjo.com/company/Patriot_Growth_Insurance_Services,https://www.indeed.com/jobs?q=company%3A(Patriot Growth Insurance Services),55%,For Contact Direct Phone Numbers and Emails see Lead411
Beemac Logistics,beemaclogistics.com,Pittsburgh,PA,United States,87,http://www.linkedin.com/company/beemac-logistics,1984,Logistics,6,26535000,26,,,,,,,https://www.growjo.com/company/Beemac_Logistics,https://www.indeed.com/jobs?q=company%3A(Beemac Logistics),14%,For Contact Direct Phone Numbers and Emails see Lead411
Gecko Robotics,geckorobotics.com,Pittsburgh,PA,United States,125,http://www.linkedin.com/company/gecko-robotics-llc,2013,Industrial,7,44125000,14,"Energy Efficiency, Robotics, Industrial Automation, Engineering Firms, Artificial Intelligence / Machine Learning","Founders Fund, The Westly Group",Y Combinator,,,$49M,https://www.growjo.com/company/Gecko_Robotics,https://www.indeed.com/jobs?q=company%3A(Gecko Robotics),30%,For Contact Direct Phone Numbers and Emails see Lead411
Maven Machines,mavenmachines.com,Pittsburgh,PA,United States,64,http://www.linkedin.com/company/maven-machines,2014,Transportation,8,20992000,1,"Mobile, Transportation, Internet of Things, Big Data Analytics",,,,,$10.9M,https://www.growjo.com/company/Maven_Machines,https://www.indeed.com/jobs?q=company%3A(Maven Machines),39%,For Contact Direct Phone Numbers and Emails see Lead411
KnowFully Learning Group,knowfully.com,Radnor,PA,United States,62,http://www.linkedin.com/company/knowfully,2019,Learning,760,10230000,1,,,,,,,https://www.growjo.com/company/KnowFully_Learning_Group,https://www.indeed.com/jobs?q=company%3A(KnowFully Learning Group),63%,For Contact Direct Phone Numbers and Emails see Lead411
Security Risk Advisors,securityriskadvisors.com,Philadelphia,PA,United States,183,http://www.linkedin.com/company/security-risk-advisors,2010,IT Security,23,37332000,1,"Human Resources Hr,Information Security,Physical Security,Security",,,,,,https://www.growjo.com/company/Security_Risk_Advisors,https://www.indeed.com/jobs?q=company%3A(Security Risk Advisors),20%,For Contact Direct Phone Numbers and Emails see Lead411
Krystal Biotech,krystalbio.com,Pittsburgh,PA,United States,81,http://www.linkedin.com/company/krystal-biotech-inc,,Biotech,9,12555000,5,,,,,,$107M,https://www.growjo.com/company/Krystal_Biotech,https://www.indeed.com/jobs?q=company%3A(Krystal Biotech),42%,For Contact Direct Phone Numbers and Emails see Lead411
"Ancillare, LP",ancillare.com,Horsham,PA,United States,76,http://www.linkedin.com/company/ancillare,2006,Logistics,863,23180000,1,"Biotechnology,Healthcare,Pharmaceuticals,Transportation",,,,,,"https://www.growjo.com/company/Ancillare,_LP","https://www.indeed.com/jobs?q=company%3A(Ancillare, LP)",29%,For Contact Direct Phone Numbers and Emails see Lead411
WebFX,webfx.com,Harrisburg,PA,United States,393,http://www.linkedin.com/company/webfxinc,1996,Marketing,864,98250000,7,,,,,,,https://www.growjo.com/company/WebFX,https://www.indeed.com/jobs?q=company%3A(WebFX),18%,For Contact Direct Phone Numbers and Emails see Lead411
B Lab,bcorporation.net,Berwyn,PA,United States,76,http://www.linkedin.com/company/b-lab-global,,Civil,24,24548000,7,,,,,,,https://www.growjo.com/company/B_Lab,https://www.indeed.com/jobs?q=company%3A(B Lab),90%,For Contact Direct Phone Numbers and Emails see Lead411
Impact Health,impacthealth.com,King of Prussia,PA,United States,291,http://www.linkedin.com/company/impact-health,1987,Health,25,78570000,1,,,,,,,https://www.growjo.com/company/Impact_Health,https://www.indeed.com/jobs?q=company%3A(Impact Health),98%,For Contact Direct Phone Numbers and Emails see Lead411
DuckDuckGo,duckduckgo.com,Paoli,PA,United States,142,http://www.linkedin.com/company/duck-duck-go,2008,Tech Services,26,20590000,1,"Search, Privacy",,,,,$13M,https://www.growjo.com/company/DuckDuckGo,https://www.indeed.com/jobs?q=company%3A(DuckDuckGo),97%,For Contact Direct Phone Numbers and Emails see Lead411
Proscia,proscia.com,Philadelphia,PA,,52,http://www.linkedin.com/company/proscia,2014,Digital Health,27,7540000,1,"Healthcare, Medical, Digital Health",,,,,$34M,https://www.growjo.com/company/Proscia,https://www.indeed.com/jobs?q=company%3A(Proscia),58%,For Contact Direct Phone Numbers and Emails see Lead411
WizeHire,wizehire.com,Houston,PA,United States,50,http://www.linkedin.com/company/wizehire,2014,HRTech,10,7250000,1,saas,,,,,$7.5M,https://www.growjo.com/company/WizeHire,https://www.indeed.com/jobs?q=company%3A(WizeHire),56%,For Contact Direct Phone Numbers and Emails see Lead411
Avenue 365 Lender Services,avenue365.com,Plymouth Township,PA,United States,127,http://www.linkedin.com/company/avenue-365-lender-services,2010,Insurance,967,27940000,1,,,,,,,https://www.growjo.com/company/Avenue_365_Lender_Services,https://www.indeed.com/jobs?q=company%3A(Avenue 365 Lender Services),95%,For Contact Direct Phone Numbers and Emails see Lead411
Wharton Investment and Trading Group,pennwitg.com,Philadelphia,PA,United States,52,http://www.linkedin.com/company/wharton-investment-and-trading-group,,Finance,28,10920000,1,,,,,,,https://www.growjo.com/company/Wharton_Investment_and_Trading_Group,https://www.indeed.com/jobs?q=company%3A(Wharton Investment and Trading Group),126%,For Contact Direct Phone Numbers and Emails see Lead411
Azzur Group,azzur.com,Hatboro,PA,United States,322,http://www.linkedin.com/company/azzur-group,,Pharma,1049,64722000,1,,,,,,,https://www.growjo.com/company/Azzur_Group,https://www.indeed.com/jobs?q=company%3A(Azzur Group),38%,For Contact Direct Phone Numbers and Emails see Lead411
Young Alfred,youngalfred.com,Philadelphia,PA,United States,37,http://www.linkedin.com/company/young-alfred,2016,Fintech,30,8140000,1,"Insurance Companies, Smart Home, Property And Casualty Insurance Companies, Insurtech",,,,,$12.3M,https://www.growjo.com/company/Young_Alfred,https://www.indeed.com/jobs?q=company%3A(Young Alfred),48%,For Contact Direct Phone Numbers and Emails see Lead411
People 2.0,people20.com,Exton,PA,United States,249,http://www.linkedin.com/company/people-2.0,2001,Recruiting,31,29880000,1,,,,,,,https://www.growjo.com/company/People_2.0,https://www.indeed.com/jobs?q=company%3A(People 2.0),19%,For Contact Direct Phone Numbers and Emails see Lead411
Harbor Compliance,harborcompliance.com,Lancaster,PA,United States,77,http://www.linkedin.com/company/harbor-compliance,2012,Legal,1121,20790000,1,,,,,,,https://www.growjo.com/company/Harbor_Compliance,https://www.indeed.com/jobs?q=company%3A(Harbor Compliance),88%,For Contact Direct Phone Numbers and Emails see Lead411
Excellerent,excellerentsolutions.com,Pittsburgh,PA,United States,124,http://www.linkedin.com/company/excellerent-technology-solutions-inc-,2012,Tech Services,11,17980000,1,,,,,,,https://www.growjo.com/company/Excellerent,https://www.indeed.com/jobs?q=company%3A(Excellerent),88%,For Contact Direct Phone Numbers and Emails see Lead411
ConnectDER,connectder.com,Philadelphia,PA,,30,http://www.linkedin.com/company/infinite-invention,2011,Environmental,32,6300000,1,,,,,,$18.3M,https://www.growjo.com/company/ConnectDER,https://www.indeed.com/jobs?q=company%3A(ConnectDER),43%,For Contact Direct Phone Numbers and Emails see Lead411
Recovery Centers of America,recoverycentersofamerica.com,King of Prussia,PA,United States,887,http://www.linkedin.com/company/recovery-centers-of-america,,Hospital/Healthcare,33,239490000,1,Healthcare,,,B2C,,$331.5M.,https://www.growjo.com/company/Recovery_Centers_of_America,https://www.indeed.com/jobs?q=company%3A(Recovery Centers of America),30%,For Contact Direct Phone Numbers and Emails see Lead411
Genesis-Diagnostics,genesisdx.com,Langhorne,PA,United States,63,http://www.linkedin.com/company/genesisdx,,Hospital/Healthcare,1180,17010000,1,,,,,,,https://www.growjo.com/company/Genesis-Diagnostics,https://www.indeed.com/jobs?q=company%3A(Genesis-Diagnostics),85%,For Contact Direct Phone Numbers and Emails see Lead411
Stuffed PuffsÂ® Filled Marshmallows,stuffedpuffs.com,Bethlehem,PA,United States,66,http://www.linkedin.com/company/stuffed-puffs,,Food,1233,17820000,1,,,,,,,https://www.growjo.com/company/Stuffed_PuffsÂ®_Filled_Marshmallows,https://www.indeed.com/jobs?q=company%3A(Stuffed PuffsÂ® Filled Marshmallows),83%,For Contact Direct Phone Numbers and Emails see Lead411
Edge Case Research,edge-case-research.com,Pittsburgh,PA,United States,57,http://www.linkedin.com/company/edge-case-research,2013,Tech Services,12,8265000,1,,,,,,$15M,https://www.growjo.com/company/Edge_Case_Research,https://www.indeed.com/jobs?q=company%3A(Edge Case Research),39%,For Contact Direct Phone Numbers and Emails see Lead411
Endo Pharmaceuticals,endo.com,Malvern,PA,United States,177,http://www.linkedin.com/company/endo-pharma,,Pharma,34,35577000,1,,,,,,$295M,https://www.growjo.com/company/Endo_Pharmaceuticals,https://www.indeed.com/jobs?q=company%3A(Endo Pharmaceuticals),38%,For Contact Direct Phone Numbers and Emails see Lead411
Guru,getguru.com,Philadelphia,PA,United States,215,http://www.linkedin.com/company/getguru,2013,ProductivityTech,35,31755000,1,"productivity, saas",Thrive Capital,,B2C,,$70.7M,https://www.growjo.com/company/Guru,https://www.indeed.com/jobs?q=company%3A(Guru),8%,For Contact Direct Phone Numbers and Emails see Lead411
IT Solutions Consulting,itsolutions-inc.com,Fort Washington,PA,United States,130,http://www.linkedin.com/company/it-solutions-consulting-inc,1994,Tech Services,36,18850000,1,,,,,,,https://www.growjo.com/company/IT_Solutions_Consulting,https://www.indeed.com/jobs?q=company%3A(IT Solutions Consulting),65%,For Contact Direct Phone Numbers and Emails see Lead411
ALL4,all4inc.com,Kimberton,PA,United States,150,http://www.linkedin.com/company/all4-inc-,2002,Environmental,1407,31500000,1,Human Resources Hr,,,B2B,,,https://www.growjo.com/company/ALL4,https://www.indeed.com/jobs?q=company%3A(ALL4),35%,For Contact Direct Phone Numbers and Emails see Lead411
"FinPay, L.L.C.",finpay.net,King of Prussia,PA,,42,http://www.linkedin.com/company/financial-payment-network-llc,2015,Hospital/Healthcare,37,11340000,1,,,,,,$6.9M,"https://www.growjo.com/company/FinPay,_L.L.C.","https://www.indeed.com/jobs?q=company%3A(FinPay, L.L.C.)",31%,For Contact Direct Phone Numbers and Emails see Lead411
Gregory FCA,gregoryfca.com,Ardmore,PA,United States,114,http://www.linkedin.com/company/gregory-fca,1990,PR/Comm,1466,,1,,,,,,$7M,https://www.growjo.com/company/Gregory_FCA,https://www.indeed.com/jobs?q=company%3A(Gregory FCA),5%,For Contact Direct Phone Numbers and Emails see Lead411
PENELEC,,Meadville,PA,United States,155,http://www.linkedin.com/company/penelec,,Utilities,1469,34100000,1,SaaS,,,,,,https://www.growjo.com/company/PENELEC,https://www.indeed.com/jobs?q=company%3A(PENELEC),5%,For Contact Direct Phone Numbers and Emails see Lead411
TheraTraQ,theratraq.com,Reading,PA,United States,38,http://www.linkedin.com/company/theratraq,2019,Pharma,1517,7638000,1,,,,,,,https://www.growjo.com/company/TheraTraQ,https://www.indeed.com/jobs?q=company%3A(TheraTraQ),100%,For Contact Direct Phone Numbers and Emails see Lead411
Carnegie Museum of Natural History,carnegiemnh.org,Pittsburgh,PA,United States,191,http://www.linkedin.com/company/carnegie-museum-of-natural-history,1895,Museums,13,,1,,,,,,,https://www.growjo.com/company/Carnegie_Museum_of_Natural_History,https://www.indeed.com/jobs?q=company%3A(Carnegie Museum of Natural History),3%,For Contact Direct Phone Numbers and Emails see Lead411
Spruce Infotech,spruceinfotech.com,Exton,PA,United States,87,http://www.linkedin.com/company/spruce-infotech-inc,2011,Tech Services,38,12615000,26,,,,,,,https://www.growjo.com/company/Spruce_Infotech,https://www.indeed.com/jobs?q=company%3A(Spruce Infotech),45%,For Contact Direct Phone Numbers and Emails see Lead411
North Lane,northlane.com,Conshohocken,PA,United States,137,http://www.linkedin.com/company/paynorthlane,1997,Finance,40,28770000,1,,,,,,,https://www.growjo.com/company/North_Lane,https://www.indeed.com/jobs?q=company%3A(North Lane),71%,For Contact Direct Phone Numbers and Emails see Lead411
Wharton Undergraduate Finance Club (WUFC),whartonfinanceclub.com,Philadelphia,PA,United States,41,http://www.linkedin.com/company/wharton-undergraduate-finance-club-wufc,,Finance,42,8610000,1,,,,,,,https://www.growjo.com/company/Wharton_Undergraduate_Finance_Club_(WUFC),https://www.indeed.com/jobs?q=company%3A(Wharton Undergraduate Finance Club (WUFC)),95%,For Contact Direct Phone Numbers and Emails see Lead411
Printing Impressions,piworld.com,Philadelphia,PA,United States,189,http://www.linkedin.com/company/printing-impressions,1958,Publishing,44,45927000,1,,,,,,,https://www.growjo.com/company/Printing_Impressions,https://www.indeed.com/jobs?q=company%3A(Printing Impressions),70%,For Contact Direct Phone Numbers and Emails see Lead411
IAM Robotics,iamrobotics.com,Sewickley,PA,United States,78,http://www.linkedin.com/company/iam-robotics-llc,2012,Industrial,14,27534000,1,,,,,,$21M,https://www.growjo.com/company/IAM_Robotics,https://www.indeed.com/jobs?q=company%3A(IAM Robotics),70%,For Contact Direct Phone Numbers and Emails see Lead411
Thomas Jefferson University,jefferson.edu,Philadelphia,PA,United States,212,http://www.linkedin.com/company/jefferson-university-hospital,,Hospital/Healthcare,47,57240000,1,,,,,,,https://www.growjo.com/company/Thomas_Jefferson_University,https://www.indeed.com/jobs?q=company%3A(Thomas Jefferson University),-3%,For Contact Direct Phone Numbers and Emails see Lead411
Biomeme,biomeme.com,Philadelphia,PA,United States,67,http://www.linkedin.com/company/biomeme-inc,2012,Biotech,48,10385000,1,"Biotechnology, Medical Devices, Diagnostics, Mobile Health, Quantified Self",,,,,$1.4M,https://www.growjo.com/company/Biomeme,https://www.indeed.com/jobs?q=company%3A(Biomeme),68%,For Contact Direct Phone Numbers and Emails see Lead411
PDC Machines,pdcmachines.com,Warminster,PA,United States,59,http://www.linkedin.com/company/pdc-machines-inc,1977,Engineering,1776,5900000,1,,,,,,,https://www.growjo.com/company/PDC_Machines,https://www.indeed.com/jobs?q=company%3A(PDC Machines),20%,For Contact Direct Phone Numbers and Emails see Lead411
JAFLO INC.,jaflotrees.com,Allentown,PA,United States,58,http://www.linkedin.com/company/jaflo-inc,1965,Utilities,1913,12760000,1,,,,,,,https://www.growjo.com/company/JAFLO_INC.,https://www.indeed.com/jobs?q=company%3A(JAFLO INC.),16%,For Contact Direct Phone Numbers and Emails see Lead411
Harmony Biosciences,harmonybiosciences.com,Plymouth Meeting,PA,United States,172,http://www.linkedin.com/company/harmonybiosciences,2017,Biotech,49,26660000,1,,CR Group LP,,,,$720M,https://www.growjo.com/company/Harmony_Biosciences,https://www.indeed.com/jobs?q=company%3A(Harmony Biosciences),8%,For Contact Direct Phone Numbers and Emails see Lead411
2X,2x.marketing,Newtown Square,PA,United States,128,http://www.linkedin.com/company/2xmarketing,2017,Privately Held,50,,1,,,,,,,https://www.growjo.com/company/2X,https://www.indeed.com/jobs?q=company%3A(2X),64%,For Contact Direct Phone Numbers and Emails see Lead411
MRO,mrocorp.com,Norristown,PA,United States,694,http://www.linkedin.com/company/mro,2002,Hospital/Healthcare,1935,,1,,,,,,,https://www.growjo.com/company/MRO,https://www.indeed.com/jobs?q=company%3A(MRO),7%,For Contact Direct Phone Numbers and Emails see Lead411
GO2,go2impact.com,Philadelphia,PA,United States,109,http://www.linkedin.com/company/go2-staff,2015,eCommerceTech,51,13244000,1,"ecommerce, saas",,,,,,https://www.growjo.com/company/GO2,https://www.indeed.com/jobs?q=company%3A(GO2),63%,For Contact Direct Phone Numbers and Emails see Lead411
PA Health Management,pahealthmanagement.org,Lancaster,PA,United States,59,http://www.linkedin.com/company/pa-health-management,2012,Hospital/Healthcare,1990,15930000,1,,,,,,,https://www.growjo.com/company/PA_Health_Management,https://www.indeed.com/jobs?q=company%3A(PA Health Management),84%,For Contact Direct Phone Numbers and Emails see Lead411
Suvoda,suvoda.com,Conshohocken,PA,United States,519,http://www.linkedin.com/company/suvoda,2012,Pharma,52,104319000,14,SaaS,,,,,$40M,https://www.growjo.com/company/Suvoda,https://www.indeed.com/jobs?q=company%3A(Suvoda),40%,For Contact Direct Phone Numbers and Emails see Lead411
Spartronics,spartronics.com,Williamsport,PA,United States,148,http://www.linkedin.com/company/spartronics,,Electronics,2044,36260000,1,,,,,,,https://www.growjo.com/company/Spartronics,https://www.indeed.com/jobs?q=company%3A(Spartronics),61%,For Contact Direct Phone Numbers and Emails see Lead411
Pareto Health,discover.paretohealth.com,Philadelphia,PA,United States,85,http://www.linkedin.com/company/pareto-health,2011,Insurance,53,18700000,1,,,,,,,https://www.growjo.com/company/Pareto_Health,https://www.indeed.com/jobs?q=company%3A(Pareto Health),60%,For Contact Direct Phone Numbers and Emails see Lead411
PhaseBio Pharmaceuticals,phasebio.com,Malvern,PA,United States,52,http://www.linkedin.com/company/phasebio-pharmaceuticals,2002,Biotech,54,8060000,1,,,,,,$324.3M,https://www.growjo.com/company/PhaseBio_Pharmaceuticals,https://www.indeed.com/jobs?q=company%3A(PhaseBio Pharmaceuticals),11%,For Contact Direct Phone Numbers and Emails see Lead411
Centri Business Consulting,centriconsulting.com,Philadelphia,PA,United States,82,http://www.linkedin.com/company/centri-business-consulting-llc,2011,Accounting,55,13366000,10,,,,,,,https://www.growjo.com/company/Centri_Business_Consulting,https://www.indeed.com/jobs?q=company%3A(Centri Business Consulting),49%,For Contact Direct Phone Numbers and Emails see Lead411
LINKBANK,linkbank.com,Camp Hill,PA,United States,53,http://www.linkedin.com/company/linkbankbanking,,Banking,56,11130000,1,,,,,,,https://www.growjo.com/company/LINKBANK,https://www.indeed.com/jobs?q=company%3A(LINKBANK),23%,For Contact Direct Phone Numbers and Emails see Lead411
Insight PA Cyber Charter School,insightpa.k12.com,Exton,PA,United States,106,http://www.linkedin.com/company/insightpaschool,,Learning,58,17490000,1,,,,,,,https://www.growjo.com/company/Insight_PA_Cyber_Charter_School,https://www.indeed.com/jobs?q=company%3A(Insight PA Cyber Charter School),58%,For Contact Direct Phone Numbers and Emails see Lead411
PrimePay,primepay.com,West Chester,PA,United States,594,http://www.linkedin.com/company/primepay,1986,Finance,59,124740000,1,"Enterprise Software,Finance",,,B2B,,,https://www.growjo.com/company/PrimePay,https://www.indeed.com/jobs?q=company%3A(PrimePay),-4%,For Contact Direct Phone Numbers and Emails see Lead411
Wharton Asia Exchange,whartonasia.net,Philadelphia,PA,United States,50,http://www.linkedin.com/company/wharton-asia-exchange,2001,Trade,60,,1,,,,,,,https://www.growjo.com/company/Wharton_Asia_Exchange,https://www.indeed.com/jobs?q=company%3A(Wharton Asia Exchange),79%,For Contact Direct Phone Numbers and Emails see Lead411
