,state_code,latitude,longitude,zip_code,id,city,Unnamed: 6,name,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status,link_name
623,CA,37.404044,-121.978956,95054,c:16874,Santa Clara,Santa Clara CA 95054,BroadLight,1,6/1/2000,Still Operating,11/17/2005,9/11/2007,5.4658,7.2822,10.5918,10.5918,5,3,27000000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:16874,0,0,0,0,0,1,6.0,1,acquired,broadlight
624,NY,40.7445343,-73.98740079999997,10016,c:643,New York,New York NY 10016,BBE,1,4/1/2004,Still Operating,1/1/2008,1/1/2008,3.7534,3.7534,5.5425,6.7562,7,1,10000000,3,NY,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:643,0,0,1,0,0,0,1.0,0,acquired,bbe
625,CA,33.923916,-118.39665,90245,c:53471,El Segundo,El Segundo CA 90245,TelASIC Communications,0,1/1/2001,12/24/2009,3/22/2005,3/22/2005,4.2219,4.2219,3.0553530479896267,4.754422568093387,4,1,26000000,0,CA,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,c:53471,0,0,0,0,0,1,4.0,1,closed,telasic communications
626,CT,44.671539,-70.144101,6032,c:37780,Farmington,Farmington CT 6032,LegiTime Technologies,0,1/1/2005,9/15/2010,3/1/2007,12/15/2009,2.1616,4.9562,3.0553530479896267,4.754422568093387,2,2,4000000,0,CT,0,0,0,0,1,messaging,0,0,0,0,0,0,0,0,0,1,c:37780,0,0,1,0,0,0,2.0,1,closed,legitime technologies
627,CA,37.377787,-122.029217,94086,c:17508,Sunnyvale,Sunnyvale CA 94086,Mobius Microsystems,1,1/1/2004,Still Operating,1/31/2006,12/10/2007,2.0849,3.9425,-3.0,-3.0,3,2,20220000,1,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:17508,0,0,1,1,0,0,3.0,1,acquired,mobius microsystems
628,NY,40.717248,-74.002662,10013,c:2804,New York,New York NY 10013,Boonty,1,3/1/2001,Still Operating,7/7/2005,7/7/2005,4.3534,4.3534,6.1699,9.0904,7,1,10000000,3,NY,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:2804,0,0,0,1,0,0,4.0,1,acquired,boonty
629,NY,40.7434025,-73.9890857,10010,c:11397,New York,New York NY 10010,B-Side Entertainment,0,4/7/2005,3/1/2010,10/11/2006,11/14/2008,1.5123,3.6082,1.3178,4.1589,8,2,7350000,3,NY,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:11397,0,0,1,1,0,0,4.5,1,closed,b-side entertainment
630,CA,37.288136,-121.79765,95138,c:41409,San Jose,San Jose CA 95138,Taggstr,0,7/1/2009,7/1/2013,4/7/2010,4/7/2010,0.7671,0.7671,0.0,0.0,1,1,50000,1,CA,1,0,0,0,0,messaging,0,0,0,0,0,0,0,0,0,1,c:41409,0,1,0,0,0,0,1.0,0,closed,taggstr
631,NY,40.7394115,-73.9895748,10010,c:55436,New York,New York NY 10010,Fashism,0,1/1/2009,9/27/2013,11/19/2010,11/19/2010,1.8822,1.8822,1.6603,3.0247,5,1,1000000,3,NY,0,1,0,0,0,fashion,0,0,0,0,0,0,0,0,0,1,c:55436,0,0,1,0,0,0,7.0,1,closed,fashism
632,CA,37.39972,-122.108306,94040,c:12630,Mountain View,Mountain View CA 94040,Goodmail Systems,0,1/1/2003,1/1/2012,10/17/2005,1/12/2009,2.7945,6.0356,7.5014,8.0055,16,4,45000000,2,CA,1,0,0,0,0,security,0,0,0,0,0,0,0,0,0,1,c:12630,0,0,1,1,1,0,2.0,1,closed,goodmail systems
633,CA,32.877656,-117.210595,92121,c:365,San Diego,San Diego CA 92121,Nirvanix,0,7/1/2007,10/15/2013,9/18/2007,5/3/2012,0.2164,4.8438,0.2164,6.2466,22,5,70000000,5,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:365,1,0,1,1,1,0,4.2,1,closed,nirvanix
634,WA,47.6447802,-122.325878,98102,c:20832,Seattle,Seattle WA 98102,LookStat,0,1/1/2008,5/29/2012,4/23/2009,4/23/2009,1.3096,1.3096,1.0027,1.3096,3,1,500000,2,WA,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,c:20832,0,0,1,0,0,0,1.0,1,closed,lookstat
635,CA,37.779281,-122.419236,94133,c:39399,San Francisco,San Francisco CA 94133,Sweepery,0,8/1/2008,6/29/2011,9/1/2008,12/1/2009,0.0849,1.3342,3.0553530479896267,4.754422568093387,6,2,500000,0,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:39399,0,0,0,0,0,0,1.0,1,closed,sweepery
636,TX,30.306591,-97.826727,78746,c:17809,Austin,Austin TX 78746,Luminary Micro,1,1/1/2004,Still Operating,2/1/2005,8/23/2007,1.0877,3.6438,3.4986,3.4986,2,3,44000000,1,TX,0,0,0,1,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:17809,0,0,1,1,1,0,4.0,1,acquired,luminary micro
637,CO,39.5604863,-104.8656251,80112,c:23788,Englewood,Englewood CO 80112,ZettaCore,0,1/1/1999,1/4/2012,5/11/2009,5/11/2009,10.3644,10.3644,5.8384,5.8384,4,1,21000000,1,CO,0,0,0,0,1,semiconductor,0,0,0,0,0,0,0,0,0,1,c:23788,1,0,0,0,0,0,5.0,1,closed,zettacore
638,CA,34.083228000000005,-118.341449,90038,c:30834,Los Angeles,Los Angeles CA 90038,Clicker,1,1/1/2009,Still Operating,9/15/2009,2/18/2010,0.7041,1.1315,1.4493,2.2055,12,2,19000000,2,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:30834,0,0,1,1,0,0,3.5,1,acquired,clicker
639,CA,39.78373,-100.445882,94025,c:39105,Menlo Park,Menlo Park CA 94025,iKoa,0,1/1/2006,7/1/2012,6/5/2007,7/16/2010,1.4247,4.5397,3.0553530479896267,4.754422568093387,0,3,18700000,0,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:39105,1,0,1,0,0,0,2.0,1,closed,ikoa
640,CA,37.626166,-122.411025,94066,c:49960,San Bruno,San Bruno CA 94066,SocialShield,1,9/1/2009,Still Operating,10/5/2010,10/5/2010,1.0932,1.0932,1.6137,2.1671,6,1,10000000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:49960,0,0,1,0,0,0,7.0,1,acquired,socialshield
641,FL,28.032975,-82.64611,33635,c:9106,Tampa,Tampa FL 33635,LeisureLogix,0,8/1/2006,9/4/2012,1/1/2007,1/1/2007,0.4192,0.4192,3.0553530479896267,4.754422568093387,5,3,5900000,0,FL,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:9106,0,1,0,0,0,0,1.0,0,closed,leisurelogix
642,MA,37.237937,-121.974591,1752,c:17581,Marlborough,Marlborough MA 1752,Storwize,1,1/1/2004,Still Operating,6/6/2007,4/2/2008,3.4301,4.2548,6.0055,6.4219,13,2,28000000,2,MA,0,0,1,0,0,other,0,0,0,0,0,0,0,0,0,1,c:17581,0,0,0,1,1,0,2.0,1,acquired,storwize
643,NH,42.7370219,-71.48729759999998,3062,c:14028,Nashua,Nashua NH 3062,AutoVirt,0,1/1/2007,2/1/2012,1/1/2007,5/24/2011,0.0,4.3945,3.1534,4.3945,5,7,24300000,2,NH,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:14028,1,1,1,1,0,0,2.0,1,closed,autovirt
644,CA,37.384717,-122.081625,94040,c:1309,Mountain View,Mountain View CA 94040,Loopt,1,1/1/2005,Still Operating,6/1/2005,5/3/2010,0.4137,5.3370000000000015,5.5205,7.189,21,4,32006000,3,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:1309,0,1,1,1,1,0,1.6667,1,acquired,loopt
645,CA,37.3169065,-122.0497023,95014,c:28420,Cupertino,Cupertino CA 95014,Blue Lane Technologies,1,1/1/2002,Still Operating,2/1/2005,2/1/2005,3.0877,3.0877,1.0,1.0,4,1,13400000,1,CA,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,c:28420,0,0,0,1,0,0,2.0,1,acquired,blue lane technologies
646,CA,37.78192670000001,-122.3932389,94107,c:6562,San Francisco,San Francisco CA 94107,Socialcast,1,6/1/2005,Still Operating,4/6/2009,3/31/2010,3.8493,4.8329,4.9644,7.2575,18,3,9400000,3,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:6562,0,1,1,1,0,0,1.5,1,acquired,socialcast
647,CO,40.0186313,-105.2764361,80302,c:4394,Boulder,Boulder CO 80302,Collective Intellect,1,1/1/2005,Still Operating,2/1/2006,12/7/2012,1.0849,7.937,3.0,7.4301,10,6,15324624,3,CO,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:4394,1,1,1,1,0,0,2.5,1,acquired,collective intellect
648,WA,47.603832,-122.330062,98121,c:52346,Seattle,Seattle WA 98121,Wavii,1,3/1/2009,Still Operating,7/1/2010,7/1/2010,1.3342,1.3342,2.3726,4.1562,3,1,2000000,2,WA,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:52346,0,0,0,0,0,0,11.0,1,acquired,wavii
649,CA,37.775196,-122.419204,94103,c:200,San Francisco,San Francisco CA 94103,Seesmic,1,6/1/2007,Still Operating,11/1/2007,2/1/2011,0.4192,3.674,0.8932,5.2767,24,3,16000000,4,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:200,0,0,1,1,1,0,5.6667,1,acquired,seesmic
650,MN,44.950404,-93.101503,55113,c:36892,Saint Paul,Saint Paul MN 55113,Apnex Medical,0,1/1/2006,5/1/2013,12/2/2009,9/24/2012,3.9205,6.7342,3.0553530479896267,4.754422568093387,3,3,44000000,0,MN,0,0,0,0,1,medical,0,0,0,0,0,0,0,0,0,1,c:36892,1,0,0,1,1,0,2.3333,1,closed,apnex medical
651,PA,39.952399,-75.16359,19103,c:139729,Philadelphia,Philadelphia PA 19103,MobileReactor,0,1/1/2010,7/1/2013,10/24/2011,6/15/2012,1.811,2.4548,0.7479,0.7479,2,2,1175000,1,PA,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:139729,1,0,0,0,0,0,1.0,0,closed,mobilereactor
652,CA,37.661002,-121.897829,94566,c:17724,Pleasanton,Pleasanton CA 94566,Echopass Corporation,1,1/1/2000,Still Operating,10/30/2006,4/7/2010,6.8329,10.2712,13.011,13.011,22,2,9000000,1,CA,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,c:17724,0,0,0,0,0,0,4.0,1,acquired,echopass corporation
653,CA,32.7154,-117.1565,92128,c:16285,San Diego,San Diego CA 92128,ID Analytics,1,1/1/2002,Still Operating,5/1/2002,5/16/2007,0.3288,5.3726,9.0055,9.0055,9,3,35150000,1,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:16285,0,0,1,1,1,0,3.0,1,acquired,id analytics
654,MA,42.504817,-71.195611,1803,c:43954,Burlington,Burlington MA 1803,Vela Systems,1,1/1/2005,Still Operating,5/1/2006,9/2/2010,1.3288,5.6712,2.4959,5.6712,4,3,12000000,2,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:43954,1,0,1,1,0,0,2.6667,1,acquired,vela systems
655,CA,37.396023,-122.03311,94085,c:27555,Sunnnyvale,Sunnnyvale CA 94085,FlowCardia,1,1/1/2002,Still Operating,8/30/2007,8/30/2007,5.6629999999999985,5.6629999999999985,5.0027,5.0027,4,1,30000000,1,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:27555,0,0,0,0,1,0,9.0,1,acquired,flowcardia
656,CA,37.537542,-122.327609,94403,c:18804,San Mateo,San Mateo CA 94403,Bizanga,1,1/1/2003,Still Operating,2/17/2009,2/17/2009,6.1342,6.1342,7.1726,7.1726,5,1,8000000,1,CA,1,0,0,0,0,security,0,0,0,0,0,0,0,0,0,1,c:18804,0,0,0,1,0,0,2.0,1,acquired,bizanga
657,CA,37.782978,-122.394517,94107,c:14787,San Francisco,San Francisco CA 94107,Transpond,1,1/1/2007,Still Operating,2/4/2009,2/4/2009,2.0959,2.0959,2.2822,3.1699,6,1,4100000,3,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:14787,0,0,1,0,0,0,2.0,1,acquired,transpond
658,IL,40.116421,-88.243383,61820,c:81474,Champaign,Champaign IL 61820,Caterva,0,1/1/2008,6/1/2013,12/15/2009,7/6/2011,1.9562,3.5123,3.4986,3.4986,1,2,2408500,1,IL,0,0,0,0,1,social,0,0,0,0,0,0,0,0,0,1,c:81474,0,1,0,0,0,0,3.0,1,closed,caterva
659,CA,37.386778,-121.966277,95054,c:34401,Santa Clara,Santa Clara CA 95054,Innovative Silicon,0,1/1/2002,1/1/2011,3/1/2004,11/6/2007,2.1644,5.8493,6.0027,6.0027,3,4,72000000,1,CA,1,0,0,0,0,other,0,0,0,0,0,0,0,0,0,1,c:34401,0,0,1,1,1,0,2.25,1,closed,innovative silicon
660,MN,44.96659,-93.331943,55416,c:37934,Golden Valley,Golden Valley MN 55416,Kardia Health Systems,0,1/1/2006,2/21/2012,1/1/2007,1/1/2008,1.0,2.0,3.2493,3.2493,2,2,18400000,1,MN,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:37934,1,0,0,0,0,0,1.0,0,closed,kardia health systems
661,NC,35.72591770000001,-79.17917709999998,27312,c:25383,Pittsboro,Pittsboro NC 27312,Biolex Therapeutics,0,1/1/1997,6/1/2012,1/7/2005,12/19/2011,8.0219,14.9726,4.0027,4.0027,4,7,162264126,1,NC,0,0,0,0,1,biotech,0,0,0,0,0,0,0,1,0,0,c:25383,1,0,0,1,1,1,6.75,1,closed,biolex therapeutics
662,MA,42.3751,-71.105616,2140,c:49872,Cambridge,Cambridge MA 2140,Foldrx Pharmaceuticals,1,1/1/2003,Still Operating,6/15/2010,6/15/2010,7.4575,7.4575,5.5863,5.5863,7,1,29000000,1,MA,0,0,1,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:49872,1,0,0,0,0,0,7.0,1,acquired,foldrx pharmaceuticals
663,WA,47.603832,-122.330062,98102,c:58560,Seattle,Seattle WA 98102,Klir Technologies,0,1/1/2000,1/1/2007,6/3/2005,6/3/2005,5.4247,5.4247,3.0553530479896267,4.754422568093387,0,1,8700000,0,WA,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,c:58560,0,0,1,0,0,0,2.0,1,closed,klir technologies
664,MA,42.36236,-71.099692,2139,c:7666,Cambridge,Cambridge MA 2139,MetaCarta,1,1/1/2001,Still Operating,9/8/2005,9/8/2005,4.6877,4.6877,4.1644,9.274,12,1,10000000,2,MA,0,0,1,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:7666,0,0,0,0,1,0,7.0,1,acquired,metacarta
665,MA,42.4871509,-71.1986329,1803,c:19670,Burlington,Burlington MA 1803,Viridity Software,1,1/1/2008,Still Operating,12/1/2008,8/19/2010,0.9178,2.6329,2.9534,3.9699,5,2,15000000,2,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:19670,0,0,1,1,0,0,2.0,1,acquired,viridity software
666,CA,39.78373,-100.445882,94025,c:35148,Menlo Park,Menlo Park CA 94025,Devtap,0,1/1/2008,2/25/2009,9/1/2008,9/1/2008,0.6685,0.6685,0.0,0.0,2,1,2600000,1,CA,1,0,0,0,0,search,0,0,0,0,0,0,0,0,0,1,c:35148,0,0,0,0,0,0,1.0,0,closed,devtap
667,CA,37.782103,-122.401116,94108,c:142,San Francisco,San Francisco CA 94108,Bebo,1,1/6/2005,Still Operating,5/1/2006,5/1/2006,1.3151,1.3151,6.4658,8.8411,30,1,15000000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:142,0,0,1,0,0,0,1.0,1,acquired,bebo
668,NY,40.745064,-73.992637,10001,c:101312,New York,New York NY 10001,SideTour,1,6/1/2011,Still Operating,7/1/2011,3/25/2013,0.0822,1.8164,1.0849,2.3014,7,3,4000000,2,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:101312,0,1,1,0,0,0,2.0,1,acquired,sidetour
669,CA,37.680766,-122.399971,94005,c:46168,Brisbane,Brisbane CA 94005,SARcode Bioscience,1,1/1/2006,Still Operating,12/1/2006,7/18/2011,0.9151,5.5452,5.0027,5.0027,9,2,73000000,1,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:46168,1,0,0,1,0,0,3.0,1,acquired,sarcode bioscience
670,NY,40.730646,-73.986614,10013,c:78868,New York,New York NY 10013,Lore,1,3/1/2011,Still Operating,6/27/2011,4/5/2012,0.3233,1.0986,0.8411,2.0411,5,4,12123837,3,NY,0,1,0,0,0,education,0,0,0,0,0,0,0,0,0,1,c:78868,0,1,1,0,0,0,4.6667,1,acquired,lore
671,WA,47.60706500000001,-122.335373,98101,c:1236,Seattle,Seattle WA 98101,Pelago,1,12/1/2005,Still Operating,11/1/2006,5/27/2008,0.9178,2.4877,2.5808,5.3808,18,3,22400000,3,WA,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,c:1236,1,0,1,1,0,0,3.3333,1,acquired,pelago
672,CA,37.779281,-122.419236,94105,c:33949,San Francisco,San Francisco CA 94105,Desk,1,1/1/2009,Still Operating,4/15/2010,1/4/2011,1.2849,2.0082,2.1616,3.4438,12,2,5700000,3,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:33949,0,0,1,1,0,0,4.0,1,acquired,desk
673,CA,39.78373,-100.445882,94025,c:35433,Menlo Park,Menlo Park CA 94025,Trinity Biosystems,0,1/1/2002,5/24/2010,7/18/2006,11/9/2009,4.5452,7.8603,3.0553530479896267,4.754422568093387,2,2,28500000,0,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:35433,1,0,0,1,0,0,4.5,1,closed,trinity biosystems
674,MA,42.579258,-71.437841,1886,c:17774,Westford,Westford MA 1886,Virtual Computer,1,1/1/2007,Still Operating,12/1/2007,1/26/2009,0.9151,2.0712,2.0027,2.0027,9,2,21000000,1,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:17774,0,0,1,1,0,0,2.5,1,acquired,virtual computer
675,NC,35.780398,-78.639099,27518,c:44064,Raleigh,Raleigh NC 27518,Oasys Mobile,0,1/1/1984,5/21/2012,11/18/2005,11/18/2005,21.8959,21.8959,24.6849,24.6849,1,1,8000000,1,NC,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:44064,1,0,0,0,0,0,2.0,0,closed,oasys mobile
676,CA,37.41924,-122.208414,94025,c:6171,Menlo Park,Menlo Park CA 94025,Gamook,0,1/1/2008,1/1/2010,3/16/2008,3/16/2008,0.2055,0.2055,0.1644,0.1644,1,1,1500000,1,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:6171,0,0,1,0,0,0,1.0,1,closed,gamook
677,MA,42.3729,-71.24847199999998,2453,c:637,Waltham,Waltham MA 2453,Quattro Wireless,1,10/1/2006,Still Operating,5/1/2007,3/17/2009,0.5808,2.4603,2.5014,5.0932,17,3,28300000,4,MA,0,0,1,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:637,0,0,1,1,1,0,1.6667,1,acquired,quattro wireless
678,CA,37.441537,-122.158332,94301,c:30343,Palo Alto,Palo Alto CA 94301,ShopWell,1,1/1/2008,Still Operating,2/22/2010,12/20/2012,2.1452,4.9726,2.3671,2.7123,4,5,7939553,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:30343,1,0,0,1,0,0,2.0,1,acquired,shopwell
679,CA,37.779281,-122.419236,94107,c:36276,San Francisco,San Francisco CA 94107,NewsBasis,0,1/1/2009,12/16/2012,11/1/2009,11/1/2009,0.8329,0.8329,3.0553530479896267,4.754422568093387,3,1,545000,0,CA,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,c:36276,0,1,0,0,0,0,2.0,1,closed,newsbasis
680,MA,42.558426,-71.268947,1821,c:36310,Billerica,Billerica MA 1821,Nexx Systems,1,1/1/2001,Still Operating,9/29/2005,12/14/2009,4.7452,8.9562,5.0027,5.0027,10,3,15247925,1,MA,0,0,1,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:36310,0,0,0,0,1,1,1.5,1,acquired,nexx systems
681,NY,40.757929,-73.985506,10003,c:835,NY,NY NY 10003,5min Media,1,1/1/2007,Still Operating,4/1/2007,7/23/2009,0.2466,2.5589,2.0027,4.7781,11,3,12800000,2,NY,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:835,0,1,1,1,0,0,1.5,1,acquired,5min media
682,IL,41.875555,-87.624421,60654,c:46863,Chicago,Chicago IL 60654,MyCabbage,0,3/1/2010,6/1/2013,3/24/2011,8/23/2012,1.063,2.4822,0.0,1.3068,1,2,950000,2,IL,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,c:46863,1,0,1,0,0,0,3.0,1,closed,mycabbage
683,MA,42.479262,-71.152277,1801,c:179,Woburn,Woburn MA 1801,Gotuit,1,1/1/2000,Still Operating,12/1/2002,12/1/2004,2.9178,4.9205,2.0027,12.5096,6,2,16000000,5,MA,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,c:179,0,0,1,1,0,0,1.0,1,acquired,gotuit
684,CA,37.288326,-121.945633,95008,c:16784,Campbell,Campbell CA 95008,TeleCIS Wireless,1,1/1/2000,Still Operating,1/1/2006,1/1/2006,6.0055,6.0055,6.0055,6.0055,2,1,10000000,1,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:16784,0,0,0,0,1,0,1.0,1,acquired,telecis wireless
685,NY,40.730646,-73.986614,10013,c:72750,New York,New York NY 10013,Snapette,1,1/1/2011,Still Operating,10/12/2011,10/12/2011,0.7781,0.7781,0.3397,2.4877,5,1,1500000,3,NY,0,1,0,0,0,fashion,0,0,0,0,0,0,0,0,0,1,c:72750,0,0,0,0,0,0,1.0,0,acquired,snapette
686,CA,37.779281,-122.419236,94107,c:40152,San Francisco,San Francisco CA 94107,EmSense,0,1/1/2004,11/1/2011,11/3/2009,12/10/2010,5.8438,6.9452,5.9205,6.3808,6,2,13000000,2,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:40152,1,0,0,0,1,0,2.0,1,closed,emsense
687,NY,40.650104,-73.94958199999998,11217,c:54077,Brooklyn,Brooklyn NY 11217,MakerBot,1,1/1/2009,Still Operating,8/23/2011,8/23/2011,2.6411,2.6411,4.0959,4.926,6,1,10000000,2,NY,0,1,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:54077,1,0,0,0,0,0,6.0,1,acquired,makerbot
